Az_deg,El_deg,Gain_dBi,Gain_linear
50,30,2.03664780584054,1.59832385216552
50,35,1.53707333619442,1.42464721560768
50,40,0.887201695743178,1.22664860584661
50,45,0.0679518914521277,1.01576954864642
50,50,-0.9393634581154,0.80549649351238
50,55,-2.15191079515305,0.609268774108423
50,60,-3.58256269020468,0.438272005375331
50,65,-5.23298899505554,0.299709908089286
50,70,-7.07575479872252,0.196076036800568
50,75,-9.00836198062935,0.125650378722662
50,80,-10.7561816102173,0.0840198378347177
50,85,-11.8015059404265,0.0660464388572256
50,90,-11.7031081374923,0.0675599292737588
55,-90,-12.4798446578063,0.0564957182326359
55,-85,-9.31780153237841,0.117009156005012
55,-80,-5.94835985292933,0.254193250498722
55,-75,-3.39564770355281,0.457546491654905
55,-70,-1.50821396173531,0.706608087453097
55,-65,-0.109082063291876,0.975195735976758
55,-60,0.9224864008761,1.236655234433
55,-55,1.66930360522041,1.46869075298889
55,-50,2.19225698323851,1.65663067352459
55,-45,2.539639262041,1.79458455709194
55,-40,2.75220303051917,1.88460484400516
55,-35,2.86558542363602,1.93445460315322
55,-30,2.91098964153743,1.95478484846756
55,-25,2.91469822512276,1.95645481653564
55,-20,2.89697507437593,1.94848697686714
55,-15,2.87098381917202,1.93686067660161
55,-10,2.84230320368546,1.92411187695317
55,-5,2.80935120292622,1.90956796489893
55,0,2.76462969760005,1.89000507250731
55,5,2.69639135338472,1.86054053090118
55,10,2.59026420900444,1.81562611551821
55,15,2.43051837747264,1.750055564233
55,20,2.20087831054046,1.65992257370527
55,25,1.88494929223985,1.54345840196377
55,30,1.46639934611379,1.4016511400943
55,35,0.929041803704385,1.2385232974575
55,40,0.256941622265948,1.06094815580734
55,45,-0.565343942968735,0.877941555063594
55,50,-1.55224980846652,0.699479545463278
55,55,-2.71613993815633,0.535039697872307
55,60,-4.06501654169181,0.39219165252463
55,65,-5.59711598994512,0.2756058305511
55,70,-7.28707865864404,0.186763555905503
55,75,-9.05024610855008,0.124444408888399
55,80,-10.664789626298,0.0858066678753292
55,85,-11.6959712150042,0.0676710442889528
55,90,-11.7031081374923,0.0675599292737588
60,-90,-12.4798446578063,0.0564957182326359
60,-85,-9.74657698414619,0.106008893532309
60,-80,-6.61603170196528,0.217970053003682
60,-75,-4.14899989115065,0.384680357413323
60,-70,-2.28134769583252,0.591378090175922
60,-65,-0.867388657317266,0.818957065797316
60,-60,0.201100804808617,1.0473939970231
60,-55,1.00033994388665,1.25902395800306
60,-50,1.58644666434153,1.44093591582756
60,-45,2.00326520485144,1.58608522851818
60,-40,2.28683730010655,1.69310436749382
60,-35,2.46771333940799,1.76510820580348
60,-30,2.57188262865924,1.80795769003728
60,-25,2.62084010959569,1.82845388241111
60,-20,2.63120953235811,1.83282480238355
60,-15,2.61430746603819,1.82570559549231
60,-10,2.57596587360964,1.80965833463358
60,-5,2.51679132108857,1.78516815952558
60,0,2.43285576267985,1.75099770260443
60,5,2.31666275568296,1.70477188956419
60,10,2.15817458791226,1.64368071160629
60,15,1.94572323249369,1.56520895245167
60,20,1.66671612554898,1.4678159834975
60,25,1.30813373327548,1.35149167026343
60,30,0.856869986949857,1.21811137483499
60,35,0.29998611836807,1.07151588027748
60,40,-0.37505425252968,0.917264476752575
60,45,-1.18010821559348,0.762060021111592
60,50,-2.12596206571115,0.612920000732089
60,55,-3.22166599229617,0.4762482586877
60,60,-4.4731149074583,0.357016681816716
60,65,-5.87937162914973,0.258263383904398
60,70,-7.42227573285632,0.181039118663256
60,75,-9.03778556046991,0.124801970922723
60,80,-10.5494320902381,0.0881164091826764
60,85,-11.5855453334564,0.0694137435022066
60,90,-11.7031081374923,0.0675599292737588
65,-90,-12.4798446578063,0.0564957182326359
65,-85,-10.1967608282481,0.0955705129933337
65,-80,-7.34625899647342,0.184235832172515
65,-75,-4.99038558569224,0.316928606743213
65,-70,-3.15777869673086,0.483305937243788
65,-65,-1.73991591903234,0.669897578748112
65,-60,-0.643825647283307,0.862218695179166
65,-55,0.198896228622279,1.04686245126472
