Az_deg,El_deg,Gain_dBi,Gain_linear
-160,60,-24.4902846964457,0.00355608006356168
-160,65,-24.1999906701678,0.00380190213072146
-160,70,-23.3112557542387,0.00466524466147598
-160,75,-21.8255883698444,0.00656812127404579
-160,80,-19.8367098169515,0.0103831473753202
-160,85,-17.5470939771592,0.0175910029842804
-160,90,-15.1579386515201,0.0304934199511367
-155,-90,-14.1882309454662,0.0381221078311473
-155,-85,-17.3054436990432,0.0185975455079955
-155,-80,-20.8647289316153,0.00819458768760525
-155,-75,-23.7322867484002,0.00423419958410331
-155,-70,-23.5360987429348,0.00442986127075655
-155,-65,-21.7664950149351,0.00665810283372018
-155,-60,-20.4686064718162,0.00897716800227636
-155,-55,-20.0152291240894,0.00996499505654937
-155,-50,-20.3424333576745,0.00924180209460971
-155,-45,-21.0719630440462,0.00781274582719085
-155,-40,-21.0790050457998,0.00780008787471854
-155,-35,-19.4303424642301,0.0114015987636359
-155,-30,-17.1049425137165,0.0194762682993546
-155,-25,-15.1338007341504,0.0306633730448742
-155,-20,-13.7811725793522,0.0418680507637256
-155,-15,-13.0033988893277,0.050079514632409
-155,-10,-12.6491366978796,0.0543358330971854
-155,-5,-12.4986709036864,0.0562513448068151
-155,0,-12.3279817138997,0.0585061915365684
-155,5,-12.0470870138133,0.0624153339634763
-155,10,-11.7660662182418,0.0665876024788134
-155,15,-11.687046477569,0.0678102510499346
-155,20,-11.9785230269593,0.063408531788502
-155,25,-12.7426444081725,0.053178435850781
-155,30,-14.0312817800184,0.0395249948482991
-155,35,-15.8549701865841,0.0259718557048136
-155,40,-18.1497296931163,0.0153118276023578
-155,45,-20.6570916367451,0.00859588974380146
-155,50,-22.7636755824862,0.00529215361274781
-155,55,-23.8275535127114,0.0041423295668674
-155,60,-23.9607100488878,0.00401725125511056
-155,65,-23.6081349540079,0.0043569894124933
-155,70,-22.839738515669,0.00520027305910994
-155,75,-21.5174978819311,0.00705099183564251
-155,80,-19.6578609579359,0.0108196672400693
-155,85,-17.4655297854385,0.017924498823595
-155,90,-15.1579386515201,0.0304934199511367
-150,-90,-14.1882309454662,0.0381221078311473
-150,-85,-17.1760232961053,0.0191600955432332
-150,-80,-20.5113251294564,0.00888929844126069
-150,-75,-23.0601235562929,0.00494296624103285
-150,-70,-22.8003258158678,0.00524768089686401
-150,-65,-21.0892665883655,0.00778167952488987
-150,-60,-19.7520072408616,0.0105876426786632
-150,-55,-19.1674142522668,0.0121131912669471
-150,-50,-19.294105849521,0.0117649318294013
-150,-45,-19.8533144992623,0.010343524562002
-150,-40,-20.0255178751795,0.00994141520313179
-150,-35,-18.8311473650562,0.0130883609516849
-150,-30,-16.6930651946374,0.0214137871007376
-150,-25,-14.6120450375114,0.0345776517717786
-150,-20,-12.9877520015149,0.0502602679793701
-150,-15,-11.8463533487949,0.0653679198701386
-150,-10,-11.0980346971382,0.0776598469449107
-150,-5,-10.6269296025976,0.0865579654449719
-150,0,-10.3374854466702,0.0925233726712269
-150,5,-10.1930506059291,0.095652194748984
-150,10,-10.2282682641317,0.0948796717650438
-150,15,-10.5248906079085,0.0886157544322173
-150,20,-11.1757515003747,0.0762824881014215
-150,25,-12.2629195479169,0.059389277952201
-150,30,-13.8500048977976,0.0412097054350668
-150,35,-15.9677412435307,0.0253061382116539
-150,40,-18.5452732574264,0.0139788895759542
-150,45,-21.193169458905,0.0075977159713991
-150,50,-23.0015068039931,0.00501013374652981
-150,55,-23.4417496234502,0.00452715159756611
-150,60,-23.1770897903191,0.00481161667139065
-150,65,-22.7701440756774,0.00528427721079324
-150,70,-22.162592010762,0.00607772154814853
-150,75,-21.0725863517136,0.00781162460757164
-150,80,-19.4108222259896,0.0114529608827398
-150,85,-17.3600908162059,0.0183649993952159
-150,90,-15.1579386515201,0.0304934199511367
-145,-90,-14.1882309454662,0.0381221078311473
-145,-85,-17.0197661865324,0.0198620184670132
-145,-80,-20.0957287776627,0.00978198792153821
-145,-75,-22.3379746090527,0.00583717265232823
-145,-70,-22.0858038791841,0.00618613811524619
-145,-65,-20.4807394200567,0.00895212335726776
-145,-60,-19.126993214705,0.0122264585126688
-145,-55,-18.4235232789979,0.0143763180471581
-145,-50,-18.3663134258008,0.0145669509350002
-145,-45,-18.7850873112328,0.0132279111414595
-145,-40,-19.1698865743619,0.0121062975141914
-145,-35,-18.6390735751856,0.0136802061679577
-145,-30,-16.9764224753339,0.0200612390249269
-145,-25,-14.9607956259623,0.0319095322004311
-145,-20,-13.1873751872148,0.0480023480203497
-145,-15,-11.8216017991273,0.0657415319536408
-145,-10,-10.849090048161,0.0822414947692305
-145,-5,-10.2121252407165,0.0952330022749688
-145,0,-9.86073621812923,0.103258634638141
-145,5,-9.77404600648082,0.105340505807112
-145,10,-9.96610017597613,0.100783626702174
-145,15,-10.4798221839076,0.0895401425818126
-145,20,-11.3757764101829,0.0728487927404493
-145,25,-12.7222705460023,0.053428495549192
-145,30,-14.5848254099336,0.0347950495273057
-145,35,-16.9911720399044,0.0199932223540723
-145,40,-19.7820440649091,0.0105146687043443
-145,45,-22.2010640825789,0.00602411968583644
-145,50,-23.0611768794974,0.00494176753602503
-145,55,-22.6584503232337,0.00542194325062634
-145,60,-22.1053484971056,0.00615836109718635
-145,65,-21.7364991171674,0.00670424826508393
-145,70,-21.3326921098031,0.00735750877978517
-145,75,-20.5170003888368,0.00887768969927132
-145,80,-19.1031077169345,0.012293887321212
-145,85,-17.2321854023886,0.0189139161669799
-145,90,-15.1579386515201,0.0304934199511367
-140,-90,-14.1882309454662,0.0381221078311473
-140,-85,-16.8390395574125,0.0207059921133907
-140,-80,-19.629931467907,0.0108894727689215
-140,-75,-21.5820141966961,0.00694702049827608
-140,-70,-21.3788196590451,0.00727977629996433
-140,-65,-19.9169652908333,0.0101930339545767
-140,-60,-18.5731620549673,0.0138894098884246
-140,-55,-17.7674472026656,0.0167207317565117
-140,-50,-17.5369665386497,0.0176320718186079
-140,-45,-17.7989235759344,0.0165999829665987
-140,-40,-18.2995176690591,0.0147927266825655
-140,-35,-18.4626237225428,0.0142474659506044
-140,-30,-17.6733109287494,0.0170871214834877
-140,-25,-16.0931827066008,0.0245856519589202
-140,-20,-14.3724365420148,0.0365389737836754
-140,-15,-12.9022360102922,0.0512597399939072
-140,-10,-11.7948836878567,0.066147225270458
-140,-5,-11.0532986886615,0.0784639434444388
-140,0,-10.6580211087986,0.085940502582176
-140,5,-10.5995136690929,0.0871061127513605
-140,10,-10.8886198436288,0.0814963232278343
-140,15,-11.5580158580721,0.069855147529803
-140,20,-12.6600527871633,0.0541994302586942
-140,25,-14.2619969136016,0.0374800626910979
-140,30,-16.4267618181289,0.022767944190598
-140,35,-19.1131917306874,0.0122653748904818
-140,40,-21.7729210010593,0.00664825853664841
-140,45,-22.9378601812891,0.00508409880236431
-140,50,-22.3134572734671,0.00587021857961042
-140,55,-21.3657685014144,0.00730168595194558
-140,60,-20.795498833144,0.00832626284557881
-140,65,-20.5762624589681,0.00875737110926618
-140,70,-20.406176281481,0.00910714752841832
-140,75,-19.8804996571009,0.0102789803134721
-140,80,-18.7441333018436,0.0133532404641705
-140,85,-17.0836142028,0.0195721519922874
-140,90,-15.1579386515201,0.0304934199511367
-135,-90,-14.1882309454662,0.0381221078311473
-135,-85,-16.6364796584267,0.0216946193340316
-135,-80,-19.1250162626755,0.0122320253861338
-135,-75,-20.8016256048281,0.00831452492411685
-135,-70,-20.661348072731,0.00858746920605745
-135,-65,-19.3682945501445,0.0115656633008069
-135,-60,-18.0635423251246,0.0156187318030912
-135,-55,-17.1763033469542,0.0191588600617237
-135,-50,-16.7811773360351,0.020983709556867
-135,-45,-16.851941667832,0.0206445696059612
-135,-40,-17.2922543422512,0.018654111390913
-135,-35,-17.8591255602,0.0163714612304027
-135,-30,-18.0887731222573,0.0155282561974881
-135,-25,-17.5585345767499,0.0175447240688403
-135,-20,-16.3974139422508,0.0229223218317164
-135,-15,-15.0885336057558,0.0309846531866117
-135,-10,-13.9724689405859,0.0400638891836483
-135,-5,-13.1863591673775,0.0480135793496119
-135,0,-12.7719669371092,0.0528205970993057
-135,5,-12.7464086801387,0.0531323631107563
-135,10,-13.1323886400432,0.0486139753001214
-135,15,-13.9699353672889,0.0400872683463069
-135,20,-15.3193028022895,0.0293812128747713
-135,25,-17.2474114840913,0.0188477213138865
-135,30,-19.7321911087272,0.0106360627067956
-135,35,-22.2219581317248,0.00599520705515625
-135,40,-23.0747001598044,0.00492640354438226
-135,45,-21.9681003504992,0.00635608893035455
-135,50,-20.5915746995667,0.00872654896845417
-135,55,-19.709164289134,0.0106926061675374
-135,60,-19.3555064504904,0.0115997693808931
-135,65,-19.3594942549367,0.0115891230607419
-135,70,-19.4324377681769,0.0113960992572288
-135,75,-19.1916745074135,0.0120457140473052
-135,80,-18.3442048579776,0.0146412957788588
-135,85,-16.9164939784065,0.0203399837752254
-135,90,-15.1579386515201,0.0304934199511367
-130,-90,-14.1882309454662,0.0381221078311473
-130,-85,-16.4149000478099,0.0228302146745355
-130,-80,-18.5908556901843,0.013832938018163
-130,-75,-20.0028066624563,0.00999353950866379
-130,-70,-19.9163299902351,0.0101945251349855
-130,-65,-18.8021027153691,0.013176186351747
-130,-60,-17.5648957784463,0.017519044757318
-130,-55,-16.6210542682398,0.0217718118824761
-130,-50,-16.0743894597118,0.0246922720964548
-130,-45,-15.9301280973407,0.0255262601056342
-130,-40,-16.1594385409213,0.0242134205937268
-130,-35,-16.694543278616,0.0214065003422298
-130,-30,-17.3880072380664,0.0182473278961223
-130,-25,-17.9727688532113,0.0159486201554568
-130,-20,-18.1431925291616,0.0153348928964262
-130,-15,-17.8169359430361,0.0165312771013052
-130,-10,-17.2293744119492,0.018926162246468
-130,-5,-16.6938656879522,0.0214098404667241
-130,0,-16.4238836924879,0.0227830378021811
-130,5,-16.5390295442571,0.0221869214380187
-130,10,-17.1172553981457,0.019421128428868
-130,15,-18.2240469774525,0.0150520378681765
-130,20,-19.8892451354854,0.0102583021438664
-130,25,-21.9153597499317,0.00643374768525211
-130,30,-23.3051019130244,0.00467185987897513
-130,35,-22.7237697895781,0.00534100544896263
-130,40,-20.9956509286392,0.00795124081927047
-130,45,-19.436178518483,0.0113862875719799
-130,50,-18.4190812472808,0.0143910298920175
-130,55,-17.9373045152439,0.0160793892401639
-130,60,-17.8946614008634,0.016238049460398
-130,65,-18.1436544770386,0.0153332618500332
-130,70,-18.4497481573746,0.0142897682091323
-130,75,-18.4750589355013,0.0142067293362845
-130,80,-17.9136208394231,0.0161673155945988
-130,85,-16.7331723373808,0.0212169408809449
-130,90,-15.1579386515201,0.0304934199511367
-125,-90,-14.1882309454662,0.0381221078311473
-125,-85,-16.1772077390401,0.0241145535593523
-125,-80,-18.0360810052037,0.0157178051086438
-125,-75,-19.1905031833366,0.0120489633029038
-125,-70,-19.1317299311263,0.0122131307595905
-125,-65,-18.1872323724119,0.0151801744595997
-125,-60,-17.0399884735098,0.0197697488713947
-125,-55,-16.0675380098393,0.02473125748302
-125,-50,-15.3915555457742,0.0288964469083739
-125,-45,-15.0349243346399,0.031369497834817
-125,-40,-14.9895144594536,0.0316992183999565
-125,-35,-15.2339688325934,0.0299642296386821
-125,-30,-15.7321919493412,0.026716576426663
-125,-25,-16.4244203946146,0.022780222443057
-125,-20,-17.2196738448234,0.0189684836918372
-125,-15,-18.0054297449603,0.0158291292586986
-125,-10,-18.6910401174411,0.0135174878614359
-125,-5,-19.2664450395937,0.0118401034253444
-125,0,-19.8138360302276,0.0104379784762177
-125,5,-20.4453513915258,0.00902536679471615
-125,10,-21.2014422785739,0.00758325695583681
-125,15,-21.9223175089337,0.00642344853831852
-125,20,-22.1584453791567,0.00608352731096035
-125,25,-21.499785498888,0.00707980751189951
-125,30,-20.1694753382383,0.00961728455698669
-125,35,-18.7300294190631,0.0133966761250071
-125,40,-17.5369302638677,0.0176322190924644
-125,45,-16.7166554350759,0.0212977858802825
-125,50,-16.2891461989397,0.0235009479222641
-125,55,-16.231209262421,0.0238165622161087
-125,60,-16.4903658266334,0.0224369291903317
-125,65,-16.9687249709884,0.0200968274128607
-125,70,-17.4850238395084,0.0178442219337455
-125,75,-17.7500533683671,0.0167878338823148
-125,80,-17.4620064437462,0.0179390465006675
-125,85,-16.5361411931269,0.0222016821446291
-125,90,-15.1579386515201,0.0304934199511367
-120,-90,-14.1882309454662,0.0381221078311473
-120,-85,-15.9263308225209,0.0255485888749011
-120,-80,-17.468191232638,0.0179135176818059
-120,-75,-18.3698628602293,0.0145550504121109
-120,-70,-18.3030156871242,0.0147808167012368
-120,-65,-17.4998512079757,0.01778340336055
-120,-60,-16.4527360652962,0.0226321802576092
-120,-55,-15.4792566569851,0.0283187666131582
-120,-50,-14.7056012430408,0.0338407419051279
-120,-45,-14.1664051185363,0.038314175846859
-120,-40,-13.86186222952,0.0410973460284063
-120,-35,-13.7788110333658,0.0418908233795927
-120,-30,-13.8964305979981,0.0407715235248141
-120,-25,-14.186713790187,0.0381354276551591
-120,-20,-14.6140218671267,0.0345619162341471
-120,-15,-15.1356797648532,0.0306501090134062
-120,-10,-15.7040433871509,0.0268903008578348
-120,-5,-16.2683781614763,0.0236135989979353
-120,0,-16.7731416982797,0.0210225711096442
-120,5,-17.1518776832506,0.0192669172301575
-120,10,-17.3263181265637,0.0185083706165566
-120,15,-17.2295465099,0.0189254122739631
-120,20,-16.8531153645001,0.0206389910896133
-120,25,-16.273572407073,0.0235853735614657
-120,30,-15.6220303611637,0.0274029276380596
-120,35,-15.0290134857435,0.0314122215182539
-120,40,-14.5920648058583,0.034737096842954
-120,45,-14.3715689990715,0.0365462735069022
-120,50,-14.397798981669,0.0363262110526133
-120,55,-14.6762764019155,0.0340700177483681
-120,60,-15.185023556506,0.0303038386068127
-120,65,-15.8585599011738,0.0259503972168524
-120,70,-16.555552818173,0.0221026689111384
-120,75,-17.0310394795753,0.0198105280601271
-120,80,-16.9979078560456,0.0199622373211659
-120,85,-16.3279555605907,0.023291874636242
-120,90,-15.1579386515201,0.0304934199511367
-115,-90,-14.1882309454662,0.0381221078311473
-115,-85,-15.6651591074299,0.0271321424944774
-115,-80,-16.8937079703007,0.0204469814492697
-115,-75,-17.5466501614023,0.0175928007421521
-115,-70,-17.4335876155646,0.0180568187383863
-115,-65,-16.7287303262628,0.0212386529002099
-115,-60,-15.7756408791469,0.026450623396888
-115,-55,-14.8227814430676,0.0329398680914092
-115,-50,-13.9879398342524,0.039921423298488
-115,-45,-13.3135345867435,0.046627973537449
-115,-40,-12.8081583709939,0.0523822516826707
-115,-35,-12.4655478864199,0.0566820059538602
-115,-30,-12.2716623872132,0.059269840876688
-115,-25,-12.2070805693455,0.0601577996608863
-115,-20,-12.2479725206571,0.0595940289968314
-115,-15,-12.3668196830683,0.0579853164583869
-115,-10,-12.5331016649093,0.0558071486239626
-115,-5,-12.7139124793932,0.0535314185482001
-115,0,-12.8748726577729,0.0515837290041435
-115,5,-12.9825847481659,0.0503201034391108
-115,10,-13.0102397424568,0.0500006932462068
-115,15,-12.9462217996871,0.0507431963226452
-115,20,-12.8017945931443,0.0524590643930995
-115,25,-12.6121455003692,0.054800617218394
-115,30,-12.4289267925948,0.057161987514399
-115,35,-12.3085505923148,0.0587685453038745
-115,40,-12.3021432436426,0.058855313265329
-115,45,-12.4497831915386,0.0568881329824805
-115,50,-12.7779155015414,0.0527482978528676
-115,55,-13.2969814519786,0.046806035190331
-115,60,-13.9953732402721,0.0398531520345825
-115,65,-14.8245833218318,0.0329262042434598
-115,70,-15.6712032854348,0.0270944083202626
-115,75,-16.3280739196519,0.0232912398672168
-115,80,-16.528614015453,0.022240195392965
-115,85,-16.1111625405708,0.0244840775243278
-115,90,-15.1579386515201,0.0304934199511367
-110,-90,-14.1882309454662,0.0381221078311473
-110,-85,-15.3964977523009,0.0288635818856329
-110,-80,-16.3183236920327,0.0233435891400903
-110,-75,-16.7271323825589,0.0212464688908497
-110,-70,-16.5332675341379,0.0222163775134485
-110,-65,-15.8773114520611,0.0258385926222567
-110,-60,-14.9966733781794,0.0316470083897695
-110,-55,-14.0748968311028,0.0391300422560074
-110,-50,-13.2123386361975,0.047727219771942
-110,-45,-12.4541968950395,0.0568303473517071
-110,-40,-11.8171106655389,0.0658095518644493
-110,-35,-11.3034701615252,0.074071814563446
-110,-30,-10.9077424782883,0.0811382716010163
-110,-25,-10.6191923248943,0.0867123123176635
-110,-20,-10.4233080425715,0.0907129302074886
-110,-15,-10.302864930751,0.0932638859578859
-110,-10,-10.2389253141864,0.0946471341979667
-110,-5,-10.2119193135134,0.0952375179968057
-110,0,-10.203047507898,0.0954322688822233
-110,5,-10.1963407261684,0.0955797581748566
-110,10,-10.1814969621676,0.0959069994351778
-110,15,-10.1569632413031,0.096450320665832
-110,20,-10.1320191959263,0.0970058846089774
-110,25,-10.1266008740161,0.0971269861074162
-110,30,-10.168576094888,0.0961927610303627
-110,35,-10.2894272360827,0.0935529047105655
-110,40,-10.5197848671138,0.0887199959444283
-110,45,-10.8857417726408,0.0815503487679618
-110,50,-11.4058757438316,0.0723456504397593
-110,55,-12.0878473180836,0.0618322810318293
-110,60,-12.9222134538912,0.051024487892429
-110,65,-13.8695112044227,0.0410250273786266
-110,70,-14.8364404428292,0.0328364316261746
-110,75,-15.6477565431322,0.027241081509375
-110,80,-16.0601465323008,0.0247733847005732
-110,85,-15.8882433453085,0.0257736345025035
-110,90,-15.1579386515201,0.0304934199511367
-105,-90,-14.1882309454662,0.0381221078311473
-105,-85,-15.1230328133922,0.0307394943057689
-105,-80,-15.7470228921334,0.0266254962388799
-105,-75,-15.9177224032308,0.0255992805345765
-105,-70,-15.6156638640224,0.0274431281482431
-105,-65,-14.9614033796149,0.0319050670785667
-105,-60,-14.121815874328,0.0387095758401755
-105,-55,-13.2284274689859,0.0475507370595633
-105,-50,-12.361038416818,0.0580625570846914
-105,-45,-11.5624164948263,0.0697844002719607
-105,-40,-10.8539087502616,0.0821502945568986
-105,-35,-10.2446474699775,0.0945225116120495
-105,-30,-9.73599215933773,0.10626757839335
-105,-25,-9.32369752936927,0.116850411748127
-105,-20,-8.99930692119639,0.125912633632372
-105,-15,-8.75142509365873,0.133308392230478
-105,-10,-8.56707982338397,0.13908875434081
-105,-5,-8.43321031568828,0.143442870806266
-105,0,-8.33827404978788,0.146613038699364
-105,5,-8.27392454160885,0.148801581094188
-105,10,-8.23660727720786,0.150085685196566
-105,15,-8.22876816464799,0.150356837860795
-105,20,-8.25929146587433,0.149303797290066
-105,25,-8.34290791307194,0.146456688000245
-105,30,-8.49861607664561,0.14129877357435
-105,35,-8.74745486756973,0.133430315596666
-105,40,-9.11006206659868,0.122742168950477
-105,45,-9.60429938554432,0.109539325262618
-105,50,-10.2428616234884,0.0945613878616148
-105,55,-11.0302050859398,0.0788822866328144
-105,60,-11.9571783320548,0.0637209389704507
-105,65,-12.9903118114465,0.0502306524006222
-105,70,-14.0519652867264,0.0393372024893712
-105,75,-14.9940685365402,0.0316659955460522
-105,80,-15.5973567474424,0.0275590552362318
-105,85,-15.6615693626388,0.027154578361204
-105,90,-15.1579386515201,0.0304934199511367
-100,-90,-14.1882309454662,0.0381221078311473
-100,-85,-14.8473070896716,0.0327543730497522
-100,-80,-15.1841740099613,0.0303097670817595
-100,-75,-15.1245876821386,0.030728490867778
-100,-70,-14.6954705714697,0.0339197734429216
-100,-65,-14.0038920306253,0.0397750557405928
-100,-60,-13.1717140554402,0.0481757621999528
-100,-55,-12.2933554503433,0.0589745254539479
-100,-50,-11.4298735162672,0.0719469931509041
-100,-45,-10.6181309206724,0.0867335071672213
-100,-40,-9.87992052104849,0.102803511172152
-100,-35,-9.22735490257657,0.119471553180927
-100,-30,-8.66549517161852,0.135972312224383
-100,-25,-8.19375698875039,0.151573856709419
-100,-20,-7.80706825698161,0.165688808287186
-100,-15,-7.4971974217234,0.177942733520355
-100,-10,-7.25433381876706,0.188177033616705
-100,-5,-7.06882357431382,0.196389218788257
-100,0,-6.93287302888641,0.202634177120987
-100,5,-6.84199533102496,0.206919045747483
-100,10,-6.79599301254031,0.209122469477011
-100,15,-6.79934172011664,0.208961283896554
-100,20,-6.8609506758705,0.206017888825792
-100,25,-6.99338284251385,0.199830472720739
-100,30,-7.21167986111673,0.190034308063821
-100,35,-7.53194021886261,0.176524901614205
-100,40,-7.96975920995101,0.159596763154566
-100,45,-8.53856362663449,0.140005029470759
-100,50,-9.24772077678326,0.118912612963399
-100,55,-10.0999570768285,0.0977246879454795
-100,60,-11.0869060503022,0.0778591028177471
-100,65,-12.1803901384151,0.0605286497797293
-100,70,-13.3159997301178,0.0466015140661606
-100,75,-14.3691027947894,0.0365670327326799
-100,80,-15.144079930479,0.0305908825744946
-100,85,-15.4333717696895,0.0286195514623352
-100,90,-15.1579386515201,0.0304934199511367
-95,-90,-14.1882309454662,0.0381221078311473
-95,-85,-14.5717044668369,0.0349003315965413
-95,-80,-14.6335982662685,0.0344064744183136
-95,-75,-14.3533438991789,0.0366999616204435
-95,-70,-13.7864463913634,0.0418172395683886
-95,-65,-13.0291584525336,0.0497833542563767
-95,-60,-12.1746288462198,0.0606089995562527
-95,-55,-11.2925291484441,0.0742586560763941
-95,-50,-10.4292040059755,0.0905898622766398
-95,-45,-9.61450801352424,0.109282141943784
-95,-40,-8.86764651338824,0.129788241631999
-95,-35,-8.20045273853454,0.151340347259196
-95,-30,-7.61890412628415,0.173025290620118
-95,-25,-7.12395142820911,0.19391207657524
-95,-20,-6.71236548919401,0.213188341535587
-95,-15,-6.37790804868044,0.230255066501813
-95,-10,-6.11284920671655,0.244745705081694
-95,-5,-5.90967024941561,0.256467875974115
-95,0,-5.76268384927771,0.265296557791974
-95,5,-5.6692846466527,0.271063808111288
-95,10,-5.63062680597876,0.2734873980542
-95,15,-5.65168507465255,0.272164509732753
-95,20,-5.74081436829769,0.266635863478803
-95,25,-5.90899703956335,0.256507634730151
-95,30,-6.16893286409753,0.241605442745477
-95,35,-6.53403472989896,0.222124532625113
-95,40,-7.01731508898832,0.198732314774272
-95,45,-7.63010731928442,0.172579524502901
-95,50,-8.38050269670851,0.145194354511263
-95,55,-9.27116573117234,0.118272404689098
-95,60,-10.2956396493568,0.093419176596332
-95,65,-11.4312198478073,0.0719246927309168
-95,70,-12.6253004021631,0.0546348757546975
-95,75,-13.7736714749981,0.041940427458667
-95,80,-14.7033108675905,0.0338585934895542
-95,85,-15.2057231839718,0.0301597461347467
-95,90,-15.1579386515201,0.0304934199511367
-90,-90,-14.1882309454662,0.0381221078311473
-90,-85,-14.2984410299534,0.0371668621596681
-90,-80,-14.0986232643683,0.0389168493837215
-90,-75,-13.6088741730449,0.0435624786601702
-90,-70,-12.900305003123,0.0512825367224492
-90,-65,-12.0591798928421,0.0622417809367417
-90,-60,-11.1595122346006,0.0765682597528576
-90,-55,-10.2546536793186,0.0943049810350249
-90,-50,-9.38020491184492,0.115339883607063
-90,-45,-8.55954438866014,0.139330296444629
-90,-40,-7.80808188139073,0.165650141753311
-90,-35,-7.13562532705305,0.193391538013892
-90,-30,-6.5474590469142,0.221438991722083
-90,-25,-6.04489258992675,0.248605504878858
-90,-20,-5.62583312973468,0.27378943593414
-90,-15,-5.28565957243542,0.296097024228158
-90,-10,-5.0184357942623,0.314888224809743
-90,-5,-4.81831800409162,0.329737392721995
-90,0,-4.68090215299598,0.340337484595025
-90,5,-4.60424681145022,0.346397954528863
-90,10,-4.5894041864344,0.347583843597289
-90,15,-4.6404547392293,0.343521976662834
-90,20,-4.76418055600763,0.333873495793842
-90,25,-4.96955154583499,0.318452634017284
-90,30,-5.26713055154238,0.29736301046101
-90,35,-5.66839579814154,0.271119291044972
-90,40,-6.18491087216901,0.240718191979338
-90,45,-6.82726444037741,0.207622088788729
-90,50,-7.6036902126476,0.173632484157353
-90,55,-8.51813306790957,0.140665208155495
-90,60,-9.56708692215145,0.110481944116947
-90,65,-10.7336419112846,0.0844570307452118
-90,70,-11.9759748432786,0.0634457470891172
-90,75,-13.2077988376486,0.0477771364202352
-90,80,-14.2773777050756,0.0373475596429793
-90,85,-14.9805292674121,0.0317648693391733
-90,90,-15.1579386515201,0.0304934199511367
-85,-90,-14.1882309454662,0.0381221078311473
-85,-85,-14.0295614124987,0.039540654956789
-85,-80,-13.5821278108538,0.0438315893795759
-85,-75,-12.895264833435,0.05134208680658
-85,-70,-12.0463692003216,0.0624256509887721
-85,-65,-11.1117659854277,0.0774146939965226
-85,-60,-10.1516438759262,0.0965685282065914
-85,-55,-9.20810976758183,0.12000214893741
-85,-50,-8.30898678647579,0.147605085730249
-85,-45,-7.47234941435361,0.17896374472115
-85,-40,-6.70992357405686,0.213308245021196
-85,-35,-6.0291094652055,0.249510630405847
-85,-30,-5.4339853657594,0.286155082141379
-85,-25,-4.92578955573725,0.32167776631539
-85,-20,-4.50331009218613,0.354543061698966
-85,-15,-4.16344949662418,0.383402597058623
-85,-10,-3.9020411371512,0.407188858460219
-85,-5,-3.71482718613523,0.425125623008551
-85,0,-3.5984077670653,0.436675899277118
-85,5,-3.55096791360287,0.441472045361958
-85,10,-3.5726800387683,0.439270457220512
-85,15,-3.66581201945341,0.429950836319797
-85,20,-3.83466238983469,0.413555461912665
-85,25,-4.08543673405254,0.39035192606811
-85,30,-4.4260853587189,0.360903807732659
-85,35,-4.86601598326152,0.326135745667166
-85,40,-5.41555297272837,0.287372166889134
-85,45,-6.08504990412879,0.246317353411419
-85,50,-6.88360291009031,0.204946123888084
-85,55,-7.81722825387422,0.165301644671259
-85,60,-8.88601086874214,0.129240584395001
-85,65,-10.0789611796652,0.0981982802488127
-85,70,-11.3641430114661,0.0730441935958494
-85,75,-12.6711115133952,0.054061594247119
-85,80,-13.868100337526,0.0410383571026269
-85,85,-14.7595280017877,0.033423136285314
-85,90,-15.1579386515201,0.0304934199511367
-80,-90,-14.1882309454662,0.0381221078311473
-80,-85,-13.7669390974202,0.0420054933926897
-80,-80,-13.0865821025055,0.0491294372708747
-80,-75,-12.2158259188272,0.0600367823196772
-80,-70,-11.231703038464,0.0753060201477807
-80,-65,-10.2003736617457,0.0954910423143263
-80,-60,-9.1710446876197,0.121030696135347
-80,-55,-8.17743048774407,0.152144743100131
-80,-50,-7.24153773996476,0.188732297177492
-80,-45,-6.37734700413983,0.230284813988379
-80,-40,-5.59362496224918,0.275827462286515
-80,-35,-4.89575770009652,0.3239099059494
-80,-30,-4.28676681315824,0.372669043476368
-80,-25,-3.7678027717711,0.419971406593226
-80,-20,-3.33843497993361,0.463613957186671
-80,-15,-2.99698097797745,0.501535757819719
-80,-10,-2.74097619251062,0.531988667205519
-80,-5,-2.56774197797301,0.553637886671607
-80,0,-2.47492434134754,0.565597610306746
-80,5,-2.46088371779823,0.567429131170459
-80,10,-2.52490568992799,0.559125669242117
-80,15,-2.66731324643102,0.541088962958048
-80,20,-2.88961412703217,0.514089326664647
-80,25,-3.1947653668382,0.4792073419999
-80,30,-3.58750395321814,0.437773637143074
-80,35,-4.07456082634608,0.391330697844481
-80,40,-4.66453305581805,0.34162267925478
-80,45,-5.36725812019172,0.290585666236946
-80,50,-6.19263875505674,0.240290236297673
-80,55,-7.14886275831596,0.192802972013666
-80,60,-8.23969633151036,0.149978970051214
-80,65,-9.45986926859919,0.113243445128413
-80,70,-10.7864553703496,0.0834361897233342
-80,75,-12.1631355505875,0.0607696094051192
-80,80,-13.4769260490829,0.0449063125860053
-80,85,-14.5442944311846,0.0351212979074297
-80,90,-15.1579386515201,0.0304934199511367
-75,-90,-14.1882309454662,0.0381221078311473
-75,-85,-13.512279632627,0.0445422382672905
-75,-80,-12.6140853704788,0.0547761448050115
-75,-75,-11.5731608933292,0.0696119678065494
-75,-70,-10.4614615055205,0.089919492985936
